Date,pos,neg,neutral,compound,pos',neg',neutral',compound'
2011/12/5,0.08552,0.20224,0.71228,-0.309768,-0.02264,0.01732,0.00544,-0.100216
2011/12/6,0.08012,0.20856,0.71136,-0.23112,-0.0054,0.00632,-0.00092,0.078648
2011/12/7,0.06064,0.18808,0.75116,-0.260692,-0.01948,-0.02048,0.0398,-0.029572
2011/12/8,0.07548,0.19756,0.72696,-0.277252,0.01484,0.00948,-0.0242,-0.01656
2011/12/9,0.04856,0.1786,0.77284,-0.24536,-0.02692,-0.01896,0.04588,0.031892
2011/12/12,0.06976,0.14092,0.78928,-0.176876,0.0212,-0.03768,0.01644,0.068484
2011/12/13,0.04904,0.12864,0.82224,-0.174084,-0.02072,-0.01228,0.03296,0.002792
2011/12/14,0.03332,0.2198,0.74688,-0.367404,-0.01572,0.09116,-0.07536,-0.19332
2011/12/15,0.0328,0.16764,0.79952,-0.327688,-0.00052,-0.05216,0.05264,0.039716
2011/12/16,0.0674,0.19572,0.73684,-0.25794,0.0346,0.02808,-0.06268,0.069748
2011/12/19,0.05376,0.20408,0.74228,-0.306148,-0.01364,0.00836,0.00544,-0.048208
2011/12/20,0.04972,0.10988,0.84044,-0.08246,-0.00404,-0.0942,0.09816,0.223688
2011/12/21,0.045,0.16416,0.79088,-0.221072,-0.00472,0.05428,-0.04956,-0.138612
2011/12/22,0.05828,0.21516,0.7266,-0.370616,0.01328,0.051,-0.06428,-0.149544
2011/12/23,0.03892,0.19128,0.76984,-0.328168,-0.01936,-0.02388,0.04324,0.042448
2011/12/27,0.046,0.16048,0.79352,-0.260696,0.00708,-0.0308,0.02368,0.067472
2011/12/28,0.098,0.21552,0.68648,-0.247572,0.052,0.05504,-0.10704,0.013124
2011/12/29,0.07848,0.15292,0.76856,-0.1291,-0.01952,-0.0626,0.08208,0.118472
2011/12/30,0.07364,0.17664,0.74968,-0.246512,-0.00484,0.02372,-0.01888,-0.117412
2012/1/3,0.0746,0.12228,0.80312,-0.131964,0.00096,-0.05436,0.05344,0.114548
2012/1/4,0.06536,0.1594,0.7752,-0.154852,-0.00924,0.03712,-0.02792,-0.022888
2012/1/5,0.05424,0.20856,0.73712,-0.360052,-0.01112,0.04916,-0.03808,-0.2052
2012/1/6,0.0426,0.23388,0.72356,-0.372744,-0.01164,0.02532,-0.01356,-0.012692
2012/1/9,0.08232,0.09968,0.81812,-0.089604,0.03972,-0.1342,0.09456,0.28314
2012/1/10,0.04484,0.17876,0.77636,-0.243012,-0.03748,0.07908,-0.04176,-0.153408
2012/1/11,0.02788,0.2702,0.70196,-0.524596,-0.01696,0.09144,-0.0744,-0.281584
2012/1/12,0.02604,0.16512,0.80884,-0.251476,-0.00184,-0.10508,0.10688,0.27312
2012/1/13,0.06056,0.2172,0.7222,-0.363284,0.03452,0.05208,-0.08664,-0.111808
2012/1/17,0.07348,0.15784,0.7686,-0.23022,0.01292,-0.05936,0.0464,0.133064
2012/1/18,0.05968,0.18108,0.7592,-0.228492,-0.0138,0.02324,-0.0094,0.001728
2012/1/19,0.05716,0.17228,0.77052,-0.249924,-0.00252,-0.0088,0.01132,-0.021432
2012/1/20,0.05624,0.17448,0.76924,-0.26158,-0.00092,0.0022,-0.00128,-0.011656
2012/1/23,0.06856,0.18772,0.7438,-0.237324,0.01232,0.01324,-0.02544,0.024256
2012/1/24,0.03004,0.1426,0.82732,-0.262264,-0.03852,-0.04512,0.08352,-0.02494
2012/1/25,0.05764,0.16192,0.7804,-0.231664,0.0276,0.01932,-0.04692,0.0306
2012/1/26,0.07724,0.16824,0.7546,-0.209072,0.0196,0.00632,-0.0258,0.022592
2012/1/27,0.02364,0.2476,0.72876,-0.415128,-0.0536,0.07936,-0.02584,-0.206056
2012/1/30,0.06832,0.15176,0.78004,-0.178048,0.04468,-0.09584,0.05128,0.23708
2012/1/31,0.06508,0.1838,0.75108,-0.293848,-0.00324,0.03204,-0.02896,-0.1158
2012/2/1,0.0928,0.21072,0.6964,-0.268744,0.02772,0.02692,-0.05468,0.025104
2012/2/2,0.07476,0.14956,0.77568,-0.143312,-0.01804,-0.06116,0.07928,0.125432
2012/2/3,0.05752,0.21984,0.72268,-0.312828,-0.01724,0.07028,-0.053,-0.169516
2012/2/6,0.0208,0.17096,0.80828,-0.353536,-0.03672,-0.04888,0.0856,-0.040708
2012/2/7,0.06812,0.16712,0.76476,-0.246888,0.04732,-0.00384,-0.04352,0.106648
2012/2/8,0.08304,0.12204,0.79492,-0.040784,0.01492,-0.04508,0.03016,0.206104
2012/2/9,0.03392,0.1744,0.79168,-0.32326,-0.04912,0.05236,-0.00324,-0.282476
2012/2/10,0.06108,0.17652,0.7624,-0.224172,0.02716,0.00212,-0.02928,0.099088
2012/2/13,0.05596,0.17568,0.7684,-0.282124,-0.00512,-0.00084,0.006,-0.057952
2012/2/14,0.06856,0.14192,0.78956,-0.194344,0.0126,-0.03376,0.02116,0.08778
2012/2/15,0.06332,0.245,0.69172,-0.317152,-0.00524,0.10308,-0.09784,-0.122808
2012/2/16,0.08112,0.1688,0.7502,-0.232556,0.0178,-0.0762,0.05848,0.084596
2012/2/17,0.0152,0.18952,0.79532,-0.408916,-0.06592,0.02072,0.04512,-0.17636
2012/2/21,0.04164,0.21936,0.739,-0.384288,0.02644,0.02984,-0.05632,0.024628
2012/2/22,0.0626,0.24888,0.68852,-0.321428,0.02096,0.02952,-0.05048,0.06286
2012/2/23,0.0402,0.14152,0.81824,-0.18546,-0.0224,-0.10736,0.12972,0.135968
2012/2/24,0.0494,0.23484,0.71564,-0.408892,0.0092,0.09332,-0.1026,-0.223432
2012/2/27,0.10196,0.16704,0.731,-0.23958,0.05256,-0.0678,0.01536,0.169312
2012/2/28,0.06608,0.14736,0.78656,-0.136884,-0.03588,-0.01968,0.05556,0.102696
2012/2/29,0.05732,0.17984,0.76288,-0.218616,-0.00876,0.03248,-0.02368,-0.081732
2012/3/1,0.03836,0.16968,0.79196,-0.34184,-0.01896,-0.01016,0.02908,-0.123224
2012/3/2,0.07808,0.16744,0.75452,-0.219328,0.03972,-0.00224,-0.03744,0.122512
2012/3/5,0.09788,0.15964,0.74252,-0.061088,0.0198,-0.0078,-0.012,0.15824
2012/3/6,0.07148,0.10616,0.82232,-0.112876,-0.0264,-0.05348,0.0798,-0.051788
2012/3/7,0.07852,0.21348,0.70796,-0.278308,0.00704,0.10732,-0.11436,-0.165432
2012/3/8,0.0504,0.21712,0.73244,-0.375792,-0.02812,0.00364,0.02448,-0.097484
2012/3/9,0.07316,0.1708,0.75604,-0.144396,0.02276,-0.04632,0.0236,0.231396
2012/3/12,0.07672,0.16968,0.7536,-0.156048,0.00356,-0.00112,-0.00244,-0.011652
2012/3/13,0.05948,0.23936,0.70112,-0.3295,-0.01724,0.06968,-0.05248,-0.173452
2012/3/14,0.07132,0.16796,0.76076,-0.300088,0.01184,-0.0714,0.05964,0.029412
2012/3/15,0.0648,0.1556,0.7796,-0.206644,-0.00652,-0.01236,0.01884,0.093444
2012/3/16,0.06952,0.15812,0.7724,-0.230444,0.00472,0.00252,-0.0072,-0.0238
2012/3/19,0.06536,0.18256,0.75216,-0.226048,-0.00416,0.02444,-0.02024,0.004396
2012/3/20,0.07888,0.12468,0.7964,-0.076088,0.01352,-0.05788,0.04424,0.14996
2012/3/21,0.07,0.152,0.778,-0.148216,-0.00888,0.02732,-0.0184,-0.072128
2012/3/22,0.02072,0.22488,0.7544,-0.424744,-0.04928,0.07288,-0.0236,-0.276528
2012/3/23,0.07948,0.18236,0.73812,-0.089492,0.05876,-0.04252,-0.01628,0.335252
2012/3/26,0.08824,0.08596,0.82584,-0.026068,0.00876,-0.0964,0.08772,0.063424
2012/3/27,0.0748,0.1854,0.7398,-0.268572,-0.01344,0.09944,-0.08604,-0.242504
2012/3/28,0.08576,0.11436,0.79988,-0.150336,0.01096,-0.07104,0.06008,0.118236
2012/3/29,0.04492,0.19652,0.7586,-0.308728,-0.04084,0.08216,-0.04128,-0.158392
2012/3/30,0.034,0.14988,0.81604,-0.315744,-0.01092,-0.04664,0.05744,-0.007016
2012/4/2,0.08108,0.15728,0.7616,-0.105744,0.04708,0.0074,-0.05444,0.21
2012/4/3,0.05592,0.16464,0.77944,-0.162044,-0.02516,0.00736,0.01784,-0.0563
2012/4/4,0.04276,0.15592,0.80128,-0.215528,-0.01316,-0.00872,0.02184,-0.053484
2012/4/5,0.0518,0.15812,0.79004,-0.261768,0.00904,0.0022,-0.01124,-0.04624
2012/4/9,0.03972,0.17376,0.78652,-0.240988,-0.01208,0.01564,-0.00352,0.02078
2012/4/10,0.05904,0.16284,0.77804,-0.202488,0.01932,-0.01092,-0.00848,0.0385
2012/4/11,0.09108,0.13652,0.7724,-0.11572,0.03204,-0.02632,-0.00564,0.086768
2012/4/12,0.06444,0.14648,0.78904,-0.209268,-0.02664,0.00996,0.01664,-0.093548
2012/4/13,0.05268,0.18752,0.7598,-0.284216,-0.01176,0.04104,-0.02924,-0.074948
2012/4/16,0.09656,0.20348,0.69996,-0.307148,0.04388,0.01596,-0.05984,-0.022932
2012/4/17,0.02892,0.12868,0.84236,-0.233668,-0.06764,-0.0748,0.1424,0.07348
2012/4/18,0.05964,0.21132,0.729,-0.24728,0.03072,0.08264,-0.11336,-0.013612
2012/4/19,0.09268,0.13636,0.77096,-0.074356,0.03304,-0.07496,0.04196,0.172924
2012/4/20,0.08984,0.1346,0.77552,-0.139436,-0.00284,-0.00176,0.00456,-0.06508
2012/4/23,0.04304,0.13512,0.82184,-0.15108,-0.0468,0.00052,0.04632,-0.011644
2012/4/24,0.10032,0.15728,0.7424,-0.15858,0.05728,0.02216,-0.07944,-0.0075
2012/4/25,0.07,0.15424,0.77576,-0.17478,-0.03032,-0.00304,0.03336,-0.0162
2012/4/26,0.06892,0.17304,0.758,-0.198324,-0.00108,0.0188,-0.01776,-0.023544
2012/4/27,0.04508,0.2344,0.72044,-0.400988,-0.02384,0.06136,-0.03756,-0.202664
2012/4/30,0.03616,0.15088,0.81296,-0.272156,-0.00892,-0.08352,0.09252,0.128832
2012/5/1,0.03768,0.10756,0.8548,-0.141244,0.00152,-0.04332,0.04184,0.130912
2012/5/2,0.0994,0.12696,0.7736,-0.066176,0.06172,0.0194,-0.0812,0.075068
2012/5/3,0.04004,0.14224,0.81764,-0.24318,-0.05936,0.01528,0.04404,-0.177004
2012/5/4,0.06024,0.15792,0.78184,-0.187932,0.0202,0.01568,-0.0358,0.055248
2012/5/7,0.07508,0.1872,0.73768,-0.106956,0.01484,0.02928,-0.04416,0.080976
2012/5/8,0.07508,0.18384,0.74108,-0.222432,0,-0.00336,0.0034,-0.115476
2012/5/9,0.07208,0.14704,0.78092,-0.068764,-0.003,-0.0368,0.03984,0.153668
2012/5/10,0.0564,0.1876,0.756,-0.323964,-0.01568,0.04056,-0.02492,-0.2552
2012/5/11,0.0908,0.1438,0.76532,-0.125364,0.0344,-0.0438,0.00932,0.1986
2012/5/14,0.06944,0.15808,0.7724,-0.232472,-0.02136,0.01428,0.00708,-0.107108
2012/5/15,0.03568,0.12784,0.83648,-0.23574,-0.03376,-0.03024,0.06408,-0.003268
2012/5/16,0.04384,0.19552,0.76064,-0.349936,0.00816,0.06768,-0.07584,-0.114196
2012/5/17,0.04468,0.18416,0.7712,-0.29744,0.00084,-0.01136,0.01056,0.052496
2012/5/18,0.0544,0.18296,0.7626,-0.209264,0.00972,-0.0012,-0.0086,0.088176
2012/5/21,0.05052,0.20152,0.74804,-0.380636,-0.00388,0.01856,-0.01456,-0.171372
2012/5/22,0.02448,0.18848,0.78704,-0.331148,-0.02604,-0.01304,0.039,0.049488
2012/5/23,0.03796,0.16496,0.79708,-0.331532,0.01348,-0.02352,0.01004,-0.000384
2012/5/24,0.06624,0.17648,0.7572,-0.293548,0.02828,0.01152,-0.03988,0.037984
2012/5/25,0.05236,0.187,0.76064,-0.24148,-0.01388,0.01052,0.00344,0.052068
2012/5/29,0.0406,0.15668,0.8028,-0.264376,-0.01176,-0.03032,0.04216,-0.022896
2012/5/30,0.07248,0.18084,0.74672,-0.190676,0.03188,0.02416,-0.05608,0.0737
2012/5/31,0.06764,0.23728,0.69504,-0.325744,-0.00484,0.05644,-0.05168,-0.135068
2012/6/1,0.04764,0.25708,0.69532,-0.442184,-0.02,0.0198,0.00028,-0.11644
2012/6/4,0.04812,0.21096,0.74092,-0.263068,0.00048,-0.04612,0.0456,0.179116
2012/6/5,0.07284,0.17416,0.75296,-0.189616,0.02472,-0.0368,0.01204,0.073452
2012/6/6,0.05924,0.18016,0.76056,-0.301992,-0.0136,0.006,0.0076,-0.112376
2012/6/7,0.0508,0.17684,0.77236,-0.315364,-0.00844,-0.00332,0.0118,-0.013372
2012/6/8,0.021,0.14264,0.83636,-0.2344,-0.0298,-0.0342,0.064,0.080964
2012/6/11,0.06824,0.132,0.7998,-0.16038,0.04724,-0.01064,-0.03656,0.07402
2012/6/12,0.0406,0.1216,0.8378,-0.159244,-0.02764,-0.0104,0.038,0.001136
2012/6/13,0.07508,0.11916,0.8058,-0.128132,0.03448,-0.00244,-0.032,0.031112
2012/6/14,0.06532,0.08324,0.85144,-0.05242,-0.00976,-0.03592,0.04564,0.075712
2012/6/15,0.04588,0.11052,0.8436,-0.170948,-0.01944,0.02728,-0.00784,-0.118528
2012/6/18,0.04608,0.14088,0.81304,-0.218832,0.0002,0.03036,-0.03056,-0.047884
2012/6/19,0.0544,0.14336,0.80232,-0.23374,0.00832,0.00248,-0.01072,-0.014908
2012/6/20,0.0658,0.12768,0.80656,-0.199108,0.0114,-0.01568,0.00424,0.034632
2012/6/21,0.075,0.19064,0.73436,-0.292884,0.0092,0.06296,-0.0722,-0.093776
2012/6/22,0.0562,0.1924,0.75152,-0.296908,-0.0188,0.00176,0.01716,-0.004024
2012/6/25,0.08428,0.12408,0.79168,-0.118504,0.02808,-0.06832,0.04016,0.178404
2012/6/26,0.048,0.18156,0.7704,-0.379656,-0.03628,0.05748,-0.02128,-0.261152
2012/6/27,0.0562,0.17988,0.764,-0.279024,0.0082,-0.00168,-0.0064,0.100632
2012/6/28,0.04044,0.13452,0.82496,-0.231708,-0.01576,-0.04536,0.06096,0.047316
2012/6/29,0.03424,0.12472,0.841,-0.266296,-0.0062,-0.0098,0.01604,-0.034588
2012/7/2,0.093,0.16784,0.73912,-0.14974,0.05876,0.04312,-0.10188,0.116556
2012/7/3,0.03048,0.18172,0.78772,-0.372464,-0.06252,0.01388,0.0486,-0.222724
2012/7/5,0.10852,0.15644,0.73504,-0.112332,0.07804,-0.02528,-0.05268,0.260132
2012/7/6,0.05896,0.19936,0.74172,-0.271844,-0.04956,0.04292,0.00668,-0.159512
2012/7/9,0.0886,0.1738,0.73756,-0.227616,0.02964,-0.02556,-0.00416,0.044228
2012/7/10,0.06908,0.15152,0.77944,-0.149972,-0.01952,-0.02228,0.04188,0.077644
2012/7/11,0.06652,0.20972,0.72372,-0.252868,-0.00256,0.0582,-0.05572,-0.102896
2012/7/12,0.05936,0.12948,0.8112,-0.184524,-0.00716,-0.08024,0.08748,0.068344
2012/7/13,0.07504,0.19024,0.73476,-0.231116,0.01568,0.06076,-0.07644,-0.046592
2012/7/16,0.0634,0.1706,0.76608,-0.251808,-0.01164,-0.01964,0.03132,-0.020692
2012/7/17,0.04612,0.1742,0.77972,-0.367048,-0.01728,0.0036,0.01364,-0.11524
2012/7/18,0.05548,0.20472,0.73972,-0.227828,0.00936,0.03052,-0.04,0.13922
2012/7/19,0.08428,0.12588,0.78984,-0.12152,0.0288,-0.07884,0.05012,0.106308
2012/7/20,0.041,0.16844,0.79056,-0.270956,-0.04328,0.04256,0.00072,-0.149436
2012/7/23,0.06816,0.1934,0.73848,-0.237276,0.02716,0.02496,-0.05208,0.03368
2012/7/24,0.0602,0.15988,0.77996,-0.297152,-0.00796,-0.03352,0.04148,-0.059876
2012/7/25,0.04344,0.16392,0.79268,-0.218552,-0.01676,0.00404,0.01272,0.0786
2012/7/26,0.02544,0.21912,0.7554,-0.437236,-0.018,0.0552,-0.03728,-0.218684
2012/7/27,0.05596,0.1254,0.81864,-0.092484,0.03052,-0.09372,0.06324,0.344752
2012/7/30,0.05696,0.2044,0.7386,-0.323528,0.001,0.079,-0.08004,-0.231044
2012/7/31,0.04716,0.179,0.77392,-0.280128,-0.0098,-0.0254,0.03532,0.0434
2012/8/1,0.0446,0.14204,0.81332,-0.238984,-0.00256,-0.03696,0.0394,0.041144
2012/8/2,0.09644,0.16992,0.73372,-0.15098,0.05184,0.02788,-0.0796,0.088004
2012/8/3,0.09736,0.18868,0.71392,-0.222112,0.00092,0.01876,-0.0198,-0.071132
2012/8/6,0.05624,0.19,0.75376,-0.284984,-0.04112,0.00132,0.03984,-0.062872
2012/8/7,0.06756,0.183,0.74948,-0.266064,0.01132,-0.007,-0.00428,0.01892
2012/8/8,0.0476,0.21324,0.73924,-0.338416,-0.01996,0.03024,-0.01024,-0.072352
2012/8/9,0.04668,0.16088,0.79248,-0.244548,-0.00092,-0.05236,0.05324,0.093868
2012/8/10,0.05048,0.15328,0.79624,-0.270328,0.0038,-0.0076,0.00376,-0.02578
2012/8/13,0.06168,0.15772,0.7806,-0.187916,0.0112,0.00444,-0.01564,0.082412
2012/8/14,0.03776,0.21128,0.75096,-0.3316,-0.02392,0.05356,-0.02964,-0.143684
2012/8/15,0.0476,0.1434,0.809,-0.1718,0.00984,-0.06788,0.05804,0.1598
2012/8/16,0.04804,0.2034,0.74856,-0.31376,0.00044,0.06,-0.06044,-0.14196
2012/8/17,0.032,0.25124,0.71676,-0.409444,-0.01604,0.04784,-0.0318,-0.095684
2012/8/20,0.05608,0.19396,0.74988,-0.333364,0.02408,-0.05728,0.03312,0.07608
2012/8/21,0.05372,0.15,0.79636,-0.265404,-0.00236,-0.04396,0.04648,0.06796
2012/8/22,0.03152,0.1698,0.79872,-0.337284,-0.0222,0.0198,0.00236,-0.07188
2012/8/23,0.05288,0.12944,0.81768,-0.13918,0.02136,-0.04036,0.01896,0.198104
2012/8/24,0.04724,0.2116,0.74116,-0.331176,-0.00564,0.08216,-0.07652,-0.191996
2012/8/27,0.02692,0.17164,0.80144,-0.3053,-0.02032,-0.03996,0.06028,0.025876
2012/8/28,0.06708,0.17332,0.7596,-0.258252,0.04016,0.00168,-0.04184,0.047048
2012/8/29,0.06688,0.13684,0.79632,-0.086448,-0.0002,-0.03648,0.03672,0.171804
2012/8/30,0.0406,0.22292,0.73644,-0.374936,-0.02628,0.08608,-0.05988,-0.288488
2012/8/31,0.07536,0.14632,0.77836,-0.181872,0.03476,-0.0766,0.04192,0.193064
2012/9/4,0.0552,0.1308,0.81388,-0.210212,-0.02016,-0.01552,0.03552,-0.02834
2012/9/5,0.03904,0.19164,0.76932,-0.33558,-0.01616,0.06084,-0.04456,-0.125368
2012/9/6,0.04336,0.1768,0.77984,-0.308432,0.00432,-0.01484,0.01052,0.027148
2012/9/7,0.0492,0.15888,0.79196,-0.233468,0.00584,-0.01792,0.01212,0.074964
2012/9/10,0.06176,0.2224,0.71592,-0.226456,0.01256,0.06352,-0.07604,0.007012
2012/9/11,0.0716,0.15192,0.77656,-0.17198,0.00984,-0.07048,0.06064,0.054476
2012/9/12,0.04132,0.22788,0.7308,-0.416312,-0.03028,0.07596,-0.04576,-0.244332
2012/9/13,0.0614,0.19024,0.74836,-0.285856,0.02008,-0.03764,0.01756,0.130456
2012/9/14,0.04,0.20336,0.75664,-0.218244,-0.0214,0.01312,0.00828,0.067612
2012/9/17,0.04124,0.22568,0.73304,-0.381264,0.00124,0.02232,-0.0236,-0.16302
2012/9/18,0.07764,0.17692,0.74544,-0.133516,0.0364,-0.04876,0.0124,0.247748
2012/9/19,0.05008,0.16928,0.78068,-0.2202,-0.02756,-0.00764,0.03524,-0.086684
2012/9/20,0.03192,0.18644,0.78168,-0.369352,-0.01816,0.01716,0.001,-0.149152
2012/9/21,0.05636,0.25112,0.69252,-0.389452,0.02444,0.06468,-0.08916,-0.0201
2012/9/24,0.05188,0.22416,0.72392,-0.3246,-0.00448,-0.02696,0.0314,0.064852
2012/9/25,0.06276,0.13284,0.80444,-0.105024,0.01088,-0.09132,0.08052,0.219576
2012/9/26,0.05908,0.20284,0.73812,-0.244528,-0.00368,0.07,-0.06632,-0.139504
2012/9/27,0.06092,0.17956,0.75956,-0.22608,0.00184,-0.02328,0.02144,0.018448
2012/9/28,0.08604,0.11128,0.80268,-0.04842,0.02512,-0.06828,0.04312,0.17766
2012/10/1,0.06908,0.20572,0.7252,-0.302336,-0.01696,0.09444,-0.07748,-0.253916
2012/10/2,0.05748,0.1654,0.77712,-0.22056,-0.0116,-0.04032,0.05192,0.081776
2012/10/3,0.05008,0.2104,0.73952,-0.297168,-0.0074,0.045,-0.0376,-0.076608
2012/10/4,0.05128,0.15476,0.79392,-0.172488,0.0012,-0.05564,0.0544,0.12468
2012/10/5,0.06784,0.12652,0.80572,-0.189888,0.01656,-0.02824,0.0118,-0.0174
2012/10/8,0.11816,0.1438,0.738,-0.086604,0.05032,0.01728,-0.06772,0.103284
2012/10/9,0.07584,0.18996,0.73424,-0.250708,-0.04232,0.04616,-0.00376,-0.164104
2012/10/10,0.0548,0.22524,0.71992,-0.378896,-0.02104,0.03528,-0.01432,-0.128188
2012/10/11,0.02708,0.23564,0.73728,-0.444,-0.02772,0.0104,0.01736,-0.065104
2012/10/12,0.07996,0.17004,0.74996,-0.164792,0.05288,-0.0656,0.01268,0.279208
2012/10/15,0.04976,0.16588,0.78444,-0.260708,-0.0302,-0.00416,0.03448,-0.095916
2012/10/16,0.02852,0.13228,0.83924,-0.291912,-0.02124,-0.0336,0.0548,-0.031204
2012/10/17,0.05864,0.18772,0.75356,-0.226884,0.03012,0.05544,-0.08568,0.065028
2012/10/18,0.05432,0.1832,0.76248,-0.267648,-0.00432,-0.00452,0.00892,-0.040764
2012/10/19,0.07988,0.13672,0.78344,-0.11442,0.02556,-0.04648,0.02096,0.153228
2012/10/22,0.07488,0.15748,0.76752,-0.297804,-0.005,0.02076,-0.01592,-0.183384
2012/10/23,0.05872,0.19344,0.7478,-0.258824,-0.01616,0.03596,-0.01972,0.03898
2012/10/24,0.04148,0.2084,0.75008,-0.337052,-0.01724,0.01496,0.00228,-0.078228
2012/10/25,0.04488,0.20768,0.74748,-0.364324,0.0034,-0.00072,-0.0026,-0.027272
2012/10/26,0.09096,0.18708,0.72196,-0.237672,0.04608,-0.0206,-0.02552,0.126652
2012/10/31,0.05028,0.17752,0.77224,-0.241356,-0.04068,-0.00956,0.05028,-0.003684
2012/11/1,0.03712,0.2078,0.75512,-0.343416,-0.01316,0.03028,-0.01712,-0.10206
2012/11/2,0.08376,0.18704,0.72916,-0.231616,0.04664,-0.02076,-0.02596,0.1118
2012/11/5,0.06904,0.154,0.77692,-0.201852,-0.01472,-0.03304,0.04776,0.029764
2012/11/6,0.06316,0.1406,0.79632,-0.138336,-0.00588,-0.0134,0.0194,0.063516
2012/11/7,0.075,0.10484,0.82012,-0.086372,0.01184,-0.03576,0.0238,0.051964
2012/11/8,0.03296,0.13376,0.83332,-0.213296,-0.04204,0.02892,0.0132,-0.126924
2012/11/9,0.0638,0.222,0.71424,-0.280592,0.03084,0.08824,-0.11908,-0.067296
2012/11/12,0.06916,0.20928,0.72152,-0.328656,0.00536,-0.01272,0.00728,-0.048064
2012/11/13,0.10988,0.2242,0.66596,-0.223144,0.04072,0.01492,-0.05556,0.105512
2012/11/14,0.05864,0.19404,0.74736,-0.284484,-0.05124,-0.03016,0.0814,-0.06134
2012/11/15,0.0794,0.2356,0.68504,-0.346436,0.02076,0.04156,-0.06232,-0.061952
2012/11/16,0.0792,0.19776,0.72308,-0.30026,-0.0002,-0.03784,0.03804,0.046176
2012/11/19,0.03468,0.23932,0.726,-0.478896,-0.04452,0.04156,0.00292,-0.178636
2012/11/20,0.10032,0.27668,0.623,-0.279836,0.06564,0.03736,-0.103,0.19906
2012/11/21,0.03356,0.15068,0.81572,-0.307804,-0.06676,-0.126,0.19272,-0.027968
2012/11/23,0.03096,0.20564,0.76344,-0.353024,-0.0026,0.05496,-0.05228,-0.04522
2012/11/26,0.06448,0.17384,0.76172,-0.334176,0.03352,-0.0318,-0.00172,0.018848
2012/11/27,0.0938,0.13772,0.76852,-0.242424,0.02932,-0.03612,0.0068,0.091752
2012/11/28,0.04156,0.14944,0.80896,-0.247816,-0.05224,0.01172,0.04044,-0.005392
2012/11/29,0.0742,0.16456,0.7612,-0.245992,0.03264,0.01512,-0.04776,0.001824
2012/11/30,0.032,0.11968,0.84828,-0.217608,-0.0422,-0.04488,0.08708,0.028384
2012/12/3,0.05072,0.16368,0.7856,-0.279892,0.01872,0.044,-0.06268,-0.062284
2012/12/4,0.05892,0.1746,0.76656,-0.244512,0.0082,0.01092,-0.01904,0.03538
2012/12/5,0.0446,0.2118,0.7436,-0.375756,-0.01432,0.0372,-0.02296,-0.131244
2012/12/6,0.04552,0.24012,0.71436,-0.32536,0.00092,0.02832,-0.02924,0.050396
2012/12/7,0.05552,0.22036,0.72416,-0.2758,0.01,-0.01976,0.0098,0.04956
2012/12/10,0.0232,0.20864,0.7682,-0.382408,-0.03232,-0.01172,0.04404,-0.106608
2012/12/11,0.07096,0.21692,0.7122,-0.28518,0.04776,0.00828,-0.056,0.097228
2012/12/12,0.05652,0.11644,0.82708,-0.11476,-0.01444,-0.10048,0.11488,0.17042
2012/12/13,0.08556,0.16636,0.74816,-0.238048,0.02904,0.04992,-0.07892,-0.123288
2012/12/14,0.07588,0.1628,0.76136,-0.235292,-0.00968,-0.00356,0.0132,0.002756
2012/12/17,0.05924,0.23852,0.70224,-0.314,-0.01664,0.07572,-0.05912,-0.078708
2012/12/18,0.04028,0.16084,0.79888,-0.178392,-0.01896,-0.07768,0.09664,0.135608
2012/12/19,0.05572,0.23488,0.70944,-0.380956,0.01544,0.07404,-0.08944,-0.202564
2012/12/20,0.03656,0.23724,0.72624,-0.423852,-0.01916,0.00236,0.0168,-0.042896
2012/12/21,0.06068,0.146,0.79332,-0.176996,0.02412,-0.09124,0.06708,0.246856
2012/12/24,0.06912,0.23988,0.69104,-0.348328,0.00844,0.09388,-0.10228,-0.171332
2012/12/26,0.08296,0.14872,0.76832,-0.2354,0.01384,-0.09116,0.07728,0.112928
2012/12/27,0.03524,0.1218,0.843,-0.199396,-0.04772,-0.02692,0.07468,0.036004
2012/12/28,0.06784,0.16996,0.76228,-0.25136,0.0326,0.04816,-0.08072,-0.051964
2012/12/31,0.05756,0.1864,0.75604,-0.305536,-0.01028,0.01644,-0.00624,-0.054176
2013/1/2,0.03228,0.23112,0.7366,-0.353252,-0.02528,0.04472,-0.01944,-0.047716
2013/1/3,0.04476,0.18584,0.76944,-0.261968,0.01248,-0.04528,0.03284,0.091284
2013/1/4,0.05416,0.23076,0.71516,-0.36958,0.0094,0.04492,-0.05428,-0.107612
2013/1/7,0.1136,0.201,0.68532,-0.19436,0.05944,-0.02976,-0.02984,0.17522
2013/1/8,0.05976,0.19528,0.745,-0.248644,-0.05384,-0.00572,0.05968,-0.054284
2013/1/9,0.03268,0.20988,0.75744,-0.327904,-0.02708,0.0146,0.01244,-0.07926
2013/1/10,0.08168,0.15688,0.76144,-0.226608,0.049,-0.053,0.004,0.101296
2013/1/11,0.06952,0.1632,0.76728,-0.234512,-0.01216,0.00632,0.00584,-0.007904
2013/1/14,0.09072,0.179,0.73036,-0.182372,0.0212,0.0158,-0.03692,0.05214
2013/1/15,0.06876,0.19376,0.73764,-0.301204,-0.02196,0.01476,0.00728,-0.118832
2013/1/16,0.05516,0.15444,0.79044,-0.197592,-0.0136,-0.03932,0.0528,0.103612
2013/1/17,0.05628,0.19768,0.74604,-0.245488,0.00112,0.04324,-0.0444,-0.047896
